Function:Linear
ANN Hyperparameters: activation function Hyperbolic Tangent, layer arch [1, 7, 7, 1]
epoch:001 ,particle:09, par err:0.3322, best part err:0.3322, best swarm err:0.2979
epoch:001 ,particle:10, par err:0.3486, best part err:0.3486, best swarm err:0.2979
epoch:001 ,particle:11, par err:0.3421, best part err:0.3421, best swarm err:0.2979
epoch:001 ,particle:12, par err:0.3497, best part err:0.3497, best swarm err:0.2979
epoch:001 ,particle:13, par err:0.3308, best part err:0.3308, best swarm err:0.2979
epoch:001 ,particle:14, par err:0.3099, best part err:0.3099, best swarm err:0.2979
epoch:001 ,particle:15, par err:0.3301, best part err:0.3301, best swarm err:0.2979
epoch:001 ,particle:16, par err:0.3487, best part err:0.3487, best swarm err:0.2979
epoch:001 ,particle:17, par err:0.3227, best part err:0.3227, best swarm err:0.2979
epoch:001 ,particle:18, par err:0.3685, best part err:0.3685, best swarm err:0.2979
epoch:001 ,particle:19, par err:0.3651, best part err:0.3651, best swarm err:0.2979
epoch:001 ,particle:20, par err:0.3508, best part err:0.3508, best swarm err:0.2979

-------------------------------------------------------------------------------------
epoch:002 ,particle:01, par err:0.0509, best part err:0.0509, best swarm err:0.0509
epoch:002 ,particle:02, par err:0.3115, best part err:0.2979, best swarm err:0.0509
epoch:002 ,particle:03, par err:0.2323, best part err:0.2323, best swarm err:0.0509
epoch:002 ,particle:04, par err:0.2194, best part err:0.2194, best swarm err:0.0509
epoch:002 ,particle:05, par err:0.2030, best part err:0.2030, best swarm err:0.0509
epoch:002 ,particle:06, par err:0.1731, best part err:0.1731, best swarm err:0.0509
epoch:002 ,particle:07, par err:0.1674, best part err:0.1674, best swarm err:0.0509
epoch:002 ,particle:08, par err:0.1951, best part err:0.1951, best swarm err:0.0509
epoch:002 ,particle:09, par err:0.2726, best part err:0.2726, best swarm err:0.0509
epoch:002 ,particle:10, par err:0.2430, best part err:0.2430, best swarm err:0.0509
epoch:002 ,particle:11, par err:0.2263, best part err:0.2263, best swarm err:0.0509
epoch:002 ,particle:12, par err:0.2786, best part err:0.2786, best swarm err:0.0509
epoch:002 ,particle:13, par err:0.1451, best part err:0.1451, best swarm err:0.0509
epoch:002 ,particle:14, par err:0.1525, best part err:0.1525, best swarm err:0.0509
epoch:002 ,particle:15, par err:0.2268, best part err:0.2268, best swarm err:0.0509
epoch:002 ,particle:16, par err:0.1965, best part err:0.1965, best swarm err:0.0509
epoch:002 ,particle:17, par err:0.1537, best part err:0.1537, best swarm err:0.0509
epoch:002 ,particle:18, par err:0.2152, best part err:0.2152, best swarm err:0.0509
epoch:002 ,particle:19, par err:0.1315, best part err:0.1315, best swarm err:0.0509
epoch:002 ,particle:20, par err:0.1976, best part err:0.1976, best swarm err:0.0509

-------------------------------------------------------------------------------------
epoch:003 ,particle:01, par err:0.1728, best part err:0.0509, best swarm err:0.0079
epoch:003 ,particle:02, par err:0.0079, best part err:0.0079, best swarm err:0.0079
epoch:003 ,particle:03, par err:0.1815, best part err:0.1815, best swarm err:0.0079
epoch:003 ,particle:04, par err:0.1350, best part err:0.1350, best swarm err:0.0079
epoch:003 ,particle:05, par err:0.1239, best part err:0.1239, best swarm err:0.0079
epoch:003 ,particle:06, par err:0.1469, best part err:0.1469, best swarm err:0.0079
epoch:003 ,particle:07, par err:0.1342, best part err:0.1342, best swarm err:0.0079
epoch:003 ,particle:08, par err:0.1254, best part err:0.1254, best swarm err:0.0079
epoch:003 ,particle:09, par err:0.1138, best part err:0.1138, best swarm err:0.0079
epoch:003 ,particle:10, par err:0.1217, best part err:0.1217, best swarm err:0.0079
epoch:003 ,particle:11, par err:0.0966, best part err:0.0966, best swarm err:0.0079
epoch:003 ,particle:12, par err:0.1029, best part err:0.1029, best swarm err:0.0079
epoch:003 ,particle:13, par err:0.1264, best part err:0.1264, best swarm err:0.0079
epoch:003 ,particle:14, par err:0.1533, best part err:0.1525, best swarm err:0.0079
epoch:003 ,particle:15, par err:0.1599, best part err:0.1599, best swarm err:0.0079
epoch:003 ,particle:16, par err:0.1209, best part err:0.1209, best swarm err:0.0079
epoch:003 ,particle:17, par err:0.1269, best part err:0.1269, best swarm err:0.0079
epoch:003 ,particle:18, par err:0.1079, best part err:0.1079, best swarm err:0.0079
epoch:003 ,particle:19, par err:0.1620, best part err:0.1315, best swarm err:0.0079
epoch:003 ,particle:20, par err:0.1672, best part err:0.1672, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:004 ,particle:01, par err:0.2911, best part err:0.0509, best swarm err:0.0079
epoch:004 ,particle:02, par err:0.0491, best part err:0.0079, best swarm err:0.0079
epoch:004 ,particle:03, par err:0.1209, best part err:0.1209, best swarm err:0.0079
epoch:004 ,particle:04, par err:0.1213, best part err:0.1213, best swarm err:0.0079
epoch:004 ,particle:05, par err:0.0345, best part err:0.0345, best swarm err:0.0079
epoch:004 ,particle:06, par err:0.1093, best part err:0.1093, best swarm err:0.0079
epoch:004 ,particle:07, par err:0.1055, best part err:0.1055, best swarm err:0.0079
epoch:004 ,particle:08, par err:0.0832, best part err:0.0832, best swarm err:0.0079
epoch:004 ,particle:09, par err:0.1765, best part err:0.1138, best swarm err:0.0079
epoch:004 ,particle:10, par err:0.1628, best part err:0.1217, best swarm err:0.0079
epoch:004 ,particle:11, par err:0.1288, best part err:0.0966, best swarm err:0.0079
epoch:004 ,particle:12, par err:0.1547, best part err:0.1029, best swarm err:0.0079
epoch:004 ,particle:13, par err:0.0377, best part err:0.0377, best swarm err:0.0079
epoch:004 ,particle:14, par err:0.4024, best part err:0.1525, best swarm err:0.0079
epoch:004 ,particle:15, par err:0.0985, best part err:0.0985, best swarm err:0.0079
epoch:004 ,particle:16, par err:0.1395, best part err:0.1209, best swarm err:0.0079
epoch:004 ,particle:17, par err:0.0783, best part err:0.0783, best swarm err:0.0079
epoch:004 ,particle:18, par err:0.1558, best part err:0.1079, best swarm err:0.0079
epoch:004 ,particle:19, par err:0.7903, best part err:0.1315, best swarm err:0.0079
epoch:004 ,particle:20, par err:0.1129, best part err:0.1129, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:005 ,particle:01, par err:0.0839, best part err:0.0509, best swarm err:0.0079
epoch:005 ,particle:02, par err:0.3285, best part err:0.0079, best swarm err:0.0079
epoch:005 ,particle:03, par err:0.5430, best part err:0.1209, best swarm err:0.0079
epoch:005 ,particle:04, par err:0.1699, best part err:0.1213, best swarm err:0.0079
epoch:005 ,particle:05, par err:0.9986, best part err:0.0345, best swarm err:0.0079
epoch:005 ,particle:06, par err:0.4366, best part err:0.1093, best swarm err:0.0079
epoch:005 ,particle:07, par err:0.1603, best part err:0.1055, best swarm err:0.0079
epoch:005 ,particle:08, par err:0.8497, best part err:0.0832, best swarm err:0.0079
epoch:005 ,particle:09, par err:0.2612, best part err:0.1138, best swarm err:0.0079
epoch:005 ,particle:10, par err:0.1876, best part err:0.1217, best swarm err:0.0079
epoch:005 ,particle:11, par err:0.2401, best part err:0.0966, best swarm err:0.0079
epoch:005 ,particle:12, par err:0.3364, best part err:0.1029, best swarm err:0.0079
epoch:005 ,particle:13, par err:1.1536, best part err:0.0377, best swarm err:0.0079
epoch:005 ,particle:14, par err:0.0254, best part err:0.0254, best swarm err:0.0079
epoch:005 ,particle:15, par err:1.1297, best part err:0.0985, best swarm err:0.0079
epoch:005 ,particle:16, par err:0.1736, best part err:0.1209, best swarm err:0.0079
epoch:005 ,particle:17, par err:0.9883, best part err:0.0783, best swarm err:0.0079
epoch:005 ,particle:18, par err:0.2076, best part err:0.1079, best swarm err:0.0079
epoch:005 ,particle:19, par err:0.0209, best part err:0.0209, best swarm err:0.0079
epoch:005 ,particle:20, par err:0.7183, best part err:0.1129, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:006 ,particle:01, par err:0.0123, best part err:0.0123, best swarm err:0.0079
epoch:006 ,particle:02, par err:0.0381, best part err:0.0079, best swarm err:0.0079
epoch:006 ,particle:03, par err:0.2354, best part err:0.1209, best swarm err:0.0079
epoch:006 ,particle:04, par err:0.1989, best part err:0.1213, best swarm err:0.0079
epoch:006 ,particle:05, par err:0.1858, best part err:0.0345, best swarm err:0.0079
epoch:006 ,particle:06, par err:0.2080, best part err:0.1093, best swarm err:0.0079
epoch:006 ,particle:07, par err:0.1930, best part err:0.1055, best swarm err:0.0079
epoch:006 ,particle:08, par err:0.1878, best part err:0.0832, best swarm err:0.0079
epoch:006 ,particle:09, par err:0.2169, best part err:0.1138, best swarm err:0.0079
epoch:006 ,particle:10, par err:0.2136, best part err:0.1217, best swarm err:0.0079
epoch:006 ,particle:11, par err:0.1946, best part err:0.0966, best swarm err:0.0079
epoch:006 ,particle:12, par err:0.2065, best part err:0.1029, best swarm err:0.0079
epoch:006 ,particle:13, par err:0.1868, best part err:0.0377, best swarm err:0.0079
epoch:006 ,particle:14, par err:0.2334, best part err:0.0254, best swarm err:0.0079
epoch:006 ,particle:15, par err:0.2190, best part err:0.0985, best swarm err:0.0079
epoch:006 ,particle:16, par err:0.1959, best part err:0.1209, best swarm err:0.0079
epoch:006 ,particle:17, par err:0.1853, best part err:0.0783, best swarm err:0.0079
epoch:006 ,particle:18, par err:0.1952, best part err:0.1079, best swarm err:0.0079
epoch:006 ,particle:19, par err:0.2377, best part err:0.0209, best swarm err:0.0079
epoch:006 ,particle:20, par err:0.2234, best part err:0.1129, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:007 ,particle:01, par err:0.3696, best part err:0.0123, best swarm err:0.0079
epoch:007 ,particle:02, par err:0.0098, best part err:0.0079, best swarm err:0.0079
epoch:007 ,particle:03, par err:0.2871, best part err:0.1209, best swarm err:0.0079
epoch:007 ,particle:04, par err:0.0240, best part err:0.0240, best swarm err:0.0079
epoch:007 ,particle:05, par err:1.2779, best part err:0.0345, best swarm err:0.0079
epoch:007 ,particle:06, par err:0.2228, best part err:0.1093, best swarm err:0.0079
epoch:007 ,particle:07, par err:0.0371, best part err:0.0371, best swarm err:0.0079
epoch:007 ,particle:08, par err:0.6321, best part err:0.0832, best swarm err:0.0079
epoch:007 ,particle:09, par err:0.0204, best part err:0.0204, best swarm err:0.0079
epoch:007 ,particle:10, par err:0.0197, best part err:0.0197, best swarm err:0.0079
epoch:007 ,particle:11, par err:0.0161, best part err:0.0161, best swarm err:0.0079
epoch:007 ,particle:12, par err:0.0177, best part err:0.0177, best swarm err:0.0079
epoch:007 ,particle:13, par err:1.2359, best part err:0.0377, best swarm err:0.0079
epoch:007 ,particle:14, par err:0.3481, best part err:0.0254, best swarm err:0.0079
epoch:007 ,particle:15, par err:0.9547, best part err:0.0985, best swarm err:0.0079
epoch:007 ,particle:16, par err:0.0160, best part err:0.0160, best swarm err:0.0079
epoch:007 ,particle:17, par err:0.8952, best part err:0.0783, best swarm err:0.0079
epoch:007 ,particle:18, par err:0.0167, best part err:0.0167, best swarm err:0.0079
epoch:007 ,particle:19, par err:0.4562, best part err:0.0209, best swarm err:0.0079
epoch:007 ,particle:20, par err:0.4773, best part err:0.1129, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:008 ,particle:01, par err:0.1021, best part err:0.0123, best swarm err:0.0079
epoch:008 ,particle:02, par err:0.2436, best part err:0.0079, best swarm err:0.0079
epoch:008 ,particle:03, par err:0.0160, best part err:0.0160, best swarm err:0.0079
epoch:008 ,particle:04, par err:0.2156, best part err:0.0240, best swarm err:0.0079
epoch:008 ,particle:05, par err:0.0168, best part err:0.0168, best swarm err:0.0079
epoch:008 ,particle:06, par err:0.0134, best part err:0.0134, best swarm err:0.0079
epoch:008 ,particle:07, par err:0.3000, best part err:0.0371, best swarm err:0.0079
epoch:008 ,particle:08, par err:0.0148, best part err:0.0148, best swarm err:0.0079
epoch:008 ,particle:09, par err:0.3683, best part err:0.0204, best swarm err:0.0079
epoch:008 ,particle:10, par err:0.4373, best part err:0.0197, best swarm err:0.0079
epoch:008 ,particle:11, par err:0.3458, best part err:0.0161, best swarm err:0.0079
epoch:008 ,particle:12, par err:0.3296, best part err:0.0177, best swarm err:0.0079
epoch:008 ,particle:13, par err:0.0221, best part err:0.0221, best swarm err:0.0079
epoch:008 ,particle:14, par err:0.2115, best part err:0.0254, best swarm err:0.0079
epoch:008 ,particle:15, par err:0.0218, best part err:0.0218, best swarm err:0.0079
epoch:008 ,particle:16, par err:0.2801, best part err:0.0160, best swarm err:0.0079
epoch:008 ,particle:17, par err:0.0167, best part err:0.0167, best swarm err:0.0079
epoch:008 ,particle:18, par err:0.3280, best part err:0.0167, best swarm err:0.0079
epoch:008 ,particle:19, par err:0.2063, best part err:0.0209, best swarm err:0.0079
epoch:008 ,particle:20, par err:0.0166, best part err:0.0166, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:009 ,particle:01, par err:0.1654, best part err:0.0123, best swarm err:0.0079
epoch:009 ,particle:02, par err:0.0520, best part err:0.0079, best swarm err:0.0079
epoch:009 ,particle:03, par err:0.0175, best part err:0.0160, best swarm err:0.0079
epoch:009 ,particle:04, par err:0.2301, best part err:0.0240, best swarm err:0.0079
epoch:009 ,particle:05, par err:0.0362, best part err:0.0168, best swarm err:0.0079
epoch:009 ,particle:06, par err:0.0235, best part err:0.0134, best swarm err:0.0079
epoch:009 ,particle:07, par err:0.2208, best part err:0.0371, best swarm err:0.0079
epoch:009 ,particle:08, par err:0.0333, best part err:0.0148, best swarm err:0.0079
epoch:009 ,particle:09, par err:0.2433, best part err:0.0204, best swarm err:0.0079
epoch:009 ,particle:10, par err:0.2400, best part err:0.0197, best swarm err:0.0079
epoch:009 ,particle:11, par err:0.2235, best part err:0.0161, best swarm err:0.0079
epoch:009 ,particle:12, par err:0.2345, best part err:0.0177, best swarm err:0.0079
epoch:009 ,particle:13, par err:0.0224, best part err:0.0221, best swarm err:0.0079
epoch:009 ,particle:14, par err:0.0270, best part err:0.0254, best swarm err:0.0079
epoch:009 ,particle:15, par err:0.0299, best part err:0.0218, best swarm err:0.0079
epoch:009 ,particle:16, par err:0.2246, best part err:0.0160, best swarm err:0.0079
epoch:009 ,particle:17, par err:0.0165, best part err:0.0165, best swarm err:0.0079
epoch:009 ,particle:18, par err:0.2245, best part err:0.0167, best swarm err:0.0079
epoch:009 ,particle:19, par err:0.0381, best part err:0.0209, best swarm err:0.0079
epoch:009 ,particle:20, par err:0.0175, best part err:0.0166, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:010 ,particle:01, par err:0.0150, best part err:0.0123, best swarm err:0.0054
epoch:010 ,particle:02, par err:0.0966, best part err:0.0079, best swarm err:0.0054
epoch:010 ,particle:03, par err:0.4754, best part err:0.0160, best swarm err:0.0054
epoch:010 ,particle:04, par err:0.0578, best part err:0.0240, best swarm err:0.0054
